number_of_dialog,start_time,end_time,dialog
900,"00:52:09,390","00:52:12,959","- This is some lame bullshit. <i><font color=#FF551>- FELIX:</font> Lame or not, you're taking</i>"
901,"00:52:12,960","00:52:14,961",<i>this Jew lie detector test.</i>
902,"00:52:14,962","00:52:17,064","- Sit down. - Okay, Felix."
903,"00:52:17,065","00:52:20,600","Out of respect for this Organization, I'll play along with your little ""Get Smart"" bullshit,"
904,"00:52:20,601","00:52:22,169",but I'm no fucking Jew.
905,"00:52:22,170","00:52:24,093",Sit down.
906,"00:52:27,774","00:52:30,060",Ask anybody.
907,"00:52:30,061","00:52:32,813",They'll say I'm a real friendly guy.
908,"00:52:32,814","00:52:36,749","Thing is, I'm only friendly to my friends."
909,"00:52:36,750","00:52:39,474",Not Jew friendly.
910,"00:52:40,221","00:52:42,289",Damn sure not nigger friendly.
911,"00:52:42,290","00:52:44,257","- Me, neither. - Know what I think?"
912,"00:52:44,258","00:52:46,692","- You think? - Oh, yeah, I think."
913,"00:52:46,693","00:52:50,297",- What do you think about? - This Holocaust stuff...
914,"00:52:50,298","00:52:52,966",never happened.
915,"00:52:52,967","00:52:56,136",That's the biggest Jewish conspiracy ever.
916,"00:52:56,137","00:53:00,407",Eight million Jews killed? Concentration camps?
917,"00:53:00,408","00:53:03,209",Never happened.
918,"00:53:03,210","00:53:05,378",- Where's the proof? - Are you high?
919,"00:53:05,379","00:53:08,982",I don't get high. I drink.
920,"00:53:08,983","00:53:12,785",'Cause I'd say the Holocaust is one of the most beautiful things I've ever seen.
921,"00:53:12,786","00:53:14,454",<i>It just makes sense to me.</i>
922,"00:53:14,455","00:53:19,758",You have a whole race of leeches that you have to get rid of.
923,"00:53:19,759","00:53:23,230","So, what do you do? You starve 'em, you burn 'em, you get rid of 'em."
924,"00:53:23,231","00:53:25,398",It's like weeding out roots for the better people.
925,"00:53:25,399","00:53:28,134",- Haven't you seen the footage? - That's fake.
926,"00:53:28,135","00:53:31,171",- Jews run Hollywood. - Fucking hell.
927,"00:53:31,172","00:53:32,838",Let me see your dick.
928,"00:53:32,839","00:53:33,674",<i><font color=#FF551>FLIP:</font> You gonna shoot me?</i>
929,"00:53:33,675","00:53:36,076",- <i>Put that gun away. - Sh...</i>
930,"00:53:36,077","00:53:41,348",I hear you Jews do something funny with your dicks. Some weird Jew shit.
931,"00:53:41,349","00:53:44,484","- Is your dick circumstanced? - Oh, is that what this is about?"
932,"00:53:44,485","00:53:47,520","You're trying to see my big Jew dick, you fucking faggot."
933,"00:53:47,521","00:53:51,881","Who you calling a fucking faggot, Jew faggot?"
934,"00:53:52,960","00:53:54,227",<font color=#ff00ff>[CLUCKS TONGUE]</font>
935,"00:53:54,228","00:53:57,497",<font color=#ff00ff>[DOGS BARKING NEARBY]</font>
936,"00:53:57,498","00:54:01,233","Now, put that fucking strap on your arm."
937,"00:54:01,234","00:54:03,626",Put it on your arm!
938,"00:54:06,374","00:54:08,375","<font color=#ff00ff>[GASPING, SCREAMING]</font>"
939,"00:54:08,376","00:54:10,577","<i><font color=#FF551>- CONNIE:</font> Felix! - Connie, what's wrong?</i>"
940,"00:54:10,578","00:54:12,611",Felix! Felix!
941,"00:54:12,612","00:54:15,215","- Connie! Connie, what's wrong? - <i>Felix! Felix!</i>"
942,"00:54:15,216","00:54:18,351",- <i>Connie!</i> - There's a black lawn jockey on our green lawn!
943,"00:54:18,352","00:54:20,018",<font color=#ff00ff>- [PANTING]</font> <i><font color=#FF551>- CONNIE:</font> Felix!</i>
944,"00:54:20,019","00:54:21,288","<i><font color=#FF551>FELIX:</font> I'm coming to you, honey!</i>"
945,"00:54:21,289","00:54:23,123","- Shit, shit. <i><font color=#FF551>- CONNIE:</font> Felix!</i>"
946,"00:54:23,124","00:54:25,681","<font color=#ff00ff>- [YELLING]</font> <font color=#ff00ff>- [ENGINE STARTS, TIRES SQUEAL]</font>"
947,"00:54:26,961","00:54:29,595",<font color=#ff00ff>- [YELLS]</font> <i><font color=#FF551>- MAN:</font> Kill that son of a bitch!</i>
948,"00:54:29,596","00:54:32,065",<font color=#ff00ff>- [GUN FIRING]</font> <font color=#ff00ff>- [MEN SHOUTING]</font>
949,"00:54:32,066","00:54:33,934","Yeah, keep driving, you black spear chucker,"
950,"00:54:33,935","00:54:36,436",- piece of shit nigger! - That son of a bitch!
951,"00:54:36,437","00:54:37,971","Fucked up the window, man."
952,"00:54:37,972","00:54:40,106",Still want me to take your Jew detector test?
953,"00:54:40,107","00:54:42,108",Everybody back in the house!
954,"00:54:42,109","00:54:43,977",Back in the house now!
955,"00:54:43,978","00:54:46,179","<i><font color=#FF551>- MAN:</font> Shit. - Connie, you okay?</i>"
956,"00:54:46,180","00:54:47,880",- You okay? Back in the house. <font color=#ff00ff>- [CONNIE WHIMPERING]</font>
957,"00:54:47,881","00:54:50,216",<i><font color=#FF551>MAN:</font> That's why we gotta get stronger.</i>
958,"00:54:50,217","00:54:52,352","- <i>That's some bullshit!</i> - Back in the house, honey."
959,"00:54:52,353","00:54:54,387",<i><font color=#FF551>MAN:</font> That's what I've been telling all you boys.</i>
960,"00:54:54,388","00:54:55,896",<font color=#ff00ff>[INDISTINCT CHATTER]</font>
961,"00:54:55,897","00:54:59,025",<i><font color=#FF551>- MAN:</font> We need more guns! <font color=#FF551>- TRAPP:</font> Lie detector?</i>
962,"00:54:59,026","00:55:00,293",<i>Shots fired?</i>
963,"00:55:00,294","00:55:03,196",You fucking kidding me?
964,"00:55:03,197","00:55:06,499",It's a goddamn clusterfuck.
965,"00:55:06,500","00:55:09,868",You dickheads are fucking with me.
966,"00:55:09,869","00:55:12,105",You're jerking my chain. You're jerking my chain.
967,"00:55:12,106","00:55:15,572",I'm getting a reach-around from the chief. It's a big fucking circle jerk!
968,"00:55:15,573","00:55:16,910","- <i>That's funny?</i> - No, sir."
969,"00:55:16,911","00:55:20,697","'Cause if Bridges hears about this, this whole fucking operation's going to be closed down."
970,"00:55:20,698","00:55:21,782","<font color=#ff00ff>- [LAUGHING]</font> - Yeah, that's funny."
971,"00:55:21,783","00:55:24,284",And I'm going to be a fucking school crossing guard
972,"00:55:24,285","00:55:29,544","- in fucking... the ghetto of Five Points! - I mean, is he gonna hear about it, Sarge?"
973,"00:55:32,426","00:55:34,850",Cocksuckers.
974,"00:55:38,199","00:55:41,167","- Hear about what? - Hey, guys."
975,"00:55:41,168","00:55:44,593","- Charles, can you give us five, please? - Sure."
976,"00:55:50,076","00:55:53,346","I didn't want to say it with Trapp, but that peckerwood had a gun in my face,"
977,"00:55:53,347","00:55:56,216",and he was an ass hair away from pulling the trigger.
978,"00:55:56,217","00:55:58,118",- And he didn't. - <i>But he could have.</i>
979,"00:55:58,119","00:56:01,920",And then I would have been dead. For what?
980,"00:56:01,921","00:56:04,424",Stopping some jerk-offs from playing dress-up?
981,"00:56:04,425","00:56:06,426","- Flip, it's intel. - Well, I'm not risking my life"
982,"00:56:06,427","00:56:09,195",to prevent some rednecks from lighting a couple sticks on fire.
983,"00:56:09,196","00:56:12,332",- This is the job. What's your problem? - That's my problem.
984,"00:56:12,333","00:56:15,602","For you, it's a crusade. For me, it's a job."
985,"00:56:15,603","00:56:18,671","- It's not personal, nor should it be. - Why haven't you bought into this?"
986,"00:56:18,672","00:56:21,408","- Why should I? - Because you're Jewish, brother."
987,"00:56:21,409","00:56:26,012",The so-called chosen people. You've been passing for a WASP.
988,"00:56:26,013","00:56:30,505","White Anglo-Saxon Protestant, cherry pie, hot dog, white boy."
989,"00:56:31,218","00:56:35,488",Mmm. It's what some light-skinned black folks do. They pass for white.
990,"00:56:35,489","00:56:38,891",Doesn't that hatred you've been hearing the Klan say... doesn't that piss you off?
991,"00:56:38,892","00:56:40,367",- Course it does. - Then why you acting like
992,"00:56:40,368","00:56:45,732","- you ain't got skin in the game, brother? - Rookie, that's my fucking business."
993,"00:56:45,733","00:56:47,467",It's our business.
994,"00:56:47,468","00:56:51,571","Now, I'm going to get you your membership card so you can go to the cross burning"
995,"00:56:51,572","00:56:54,763",- and get in deeper with these guys. - Okay.
996,"00:56:58,312","00:57:00,547","<font color=#ff00ff>[LIGHTER CLICKS, IGNITES]</font>"
997,"00:57:00,548","00:57:03,049","- Right, partner? <font color=#ff00ff>- [DOOR OPENS AND CLOSES]</font>"
998,"00:57:03,050","00:57:04,077","<font color=#ff00ff>[RECORDED]</font> <i>Wake up, white man.</i>"
999,"00:57:04,078","00:57:05,585",- <i>The Negro wants your</i> - Sorry.
1000,"00:57:05,586","00:57:06,987",- <i>white woman and your job.</i> - I'm sorry. Let me...
1001,"00:57:06,988","00:57:09,489","- <i>The Jew wants your money, and this you...</i> <font color=#ff00ff>- [MUTTERING]</font>"
1002,"00:57:09,490","00:57:12,459","- Sorry, who am I talking to? - This is Ron Stallworth calling"
1003,"00:57:12,460","00:57:14,133","from Colorado Springs, Colorado."
1004,"00:57:14,134","00:57:16,228","- How are you today, sir? - I'm quite well."
1005,"00:57:16,229","00:57:19,802","- Thank you, uh, what can I do you for? - <i>I... I desperately want to participate</i>"
1006,"00:57:19,803","00:57:21,468","<i>in my chapter's honorary events,</i>"
1007,"00:57:21,469","00:57:23,683",but I can't until I receive my membership card.
1008,"00:57:23,684","00:57:25,638",Of course that's something I can help you with.
1009,"00:57:25,639","00:57:29,264",- Great. Um... who am I speaking with? - This is David Duke.
1010,"00:57:30,978","00:57:34,714",- Did you just say your name was David Duke? - Last time I checked.
1011,"00:57:34,715","00:57:37,918",Grand Wizard of the Ku Klux Klan? That... that David Duke?
1012,"00:57:37,919","00:57:41,542","Yes, that Grand Wizard and national director, yeah."
1013,"00:57:42,056","00:57:46,259","- National director, too, huh? - <i>Yes, you're darn tootin'.</i> <font color=#ff00ff>[CHUCKLES]</font>"
1014,"00:57:46,260","00:57:47,727",That's amazing.
1015,"00:57:47,728","00:57:50,230","<i>I'm honored to be speaking with you, sir.</i>"
1016,"00:57:50,231","00:57:52,432",<i>I'm not afraid to say it.</i>
1017,"00:57:52,433","00:57:58,371",- <i>I consider you a true white American hero.</i> - Is there any other kind?
1018,"00:57:58,372","00:58:00,506","<font color=#ff00ff>- [DUKE LAUGHING]</font> - No, sir. <font color=#ff00ff>[CHUCKLES]</font>"
1019,"00:58:00,507","00:58:03,776",<i>I'm just happy to be talking to a true white American.</i>
1020,"00:58:03,777","00:58:05,245",Amen.
1021,"00:58:05,246","00:58:08,314",It seems like there's less and less of us out there these days.
1022,"00:58:08,315","00:58:09,716",- Mmm. - <i>Mmm.</i> <font color=#ff00ff>[CHUCKLES]</font>
1023,"00:58:09,717","00:58:14,554","- <i>Now, about that membership card...</i> - Yeah, Ron, I understand the situation."
1024,"00:58:14,555","00:58:19,592","Uh, we've had some administrative problems here. It's caused a little bit of a backlog."
1025,"00:58:19,593","00:58:22,195","Tell you what, I'm gonna see to it personally"
1026,"00:58:22,196","00:58:25,414","that your membership card is processed, approved..."
1027,"00:58:25,415","00:58:27,000",and sent out today. How's that sound?
1028,"00:58:27,001","00:58:30,603","Thank you, sir. I can't express to you how much this means to me."
1029,"00:58:30,604","00:58:32,812","Ron, please. Pleasure's all mine."
1030,"00:58:32,813","00:58:37,710","Uh, I look forward to hopefully meeting you in person one day, and, uh..."
1031,"00:58:37,711","00:58:39,546","well, God bless white America."
1032,"00:58:39,547","00:58:42,437","- God bless white America, sir. - Okay, take care."
1033,"00:58:43,217","00:58:45,340",<font color=#ff00ff>[LAUGHING]</font>
1034,"00:58:53,761","00:58:55,361",Excuse me.
1035,"00:58:55,362","00:58:57,163",Watch where you're going.
1036,"00:58:57,164","00:59:00,099","You could get hurt like that, hot shot."
1037,"00:59:00,100","00:59:02,191",<font color=#ff00ff>[LANDERS CHUCKLES]</font>
1038,"00:59:06,107","00:59:09,175",The cop that pulled Kwame Ture over that night...
1039,"00:59:09,176","00:59:11,266",was it Landers?
1040,"00:59:12,646","00:59:16,349",- How'd you know? - I can smell 'em a mile away now.
1041,"00:59:16,350","00:59:18,084","What, do you got Smell-O-Vision?"
1042,"00:59:18,085","00:59:20,020",<font color=#ff00ff>[CHUCKLES]</font> He's been a bad cop for a long time.
1043,"00:59:20,021","00:59:22,555",- Yeah? - Yeah.
1044,"00:59:22,556","00:59:25,224","Few years ago, he shot and killed a black kid."
1045,"00:59:25,225","00:59:28,061","- Jesus. - He said he had a gun, but..."
1046,"00:59:28,062","00:59:30,163",he wasn't that type.
1047,"00:59:30,164","00:59:32,431",Why do you guys tolerate this?
1048,"00:59:32,432","00:59:36,102",You want to be the guy that rats him out? You want to go to Landers' office now?
1049,"00:59:36,103","00:59:41,241","- 'Cause we're a family. - And right or wrong, we stick together."
1050,"00:59:41,242","00:59:43,510",That reminds me of another group.
1051,"00:59:43,511","00:59:46,268",<font color=#ff00ff>[GUNFIRE]</font>
1052,"00:59:48,782","00:59:52,841",<font color=#ff00ff>[BULLETS CLANGING ON METAL TARGETS]</font>
1053,"00:59:56,923","00:59:58,858","- That's a bull's-eye, Ron. - Ooh."
1054,"00:59:58,859","01:00:02,328",<i><font color=#FF551>WALTER:</font> You guys heard about this Hide N Seek room?</i>
1055,"01:00:02,329","01:00:04,397","Here, you got a decent bar"
1056,"01:00:04,398","01:00:10,136",- turned into a filthy fag bar overnight. - Fucking fags everywhere these days.
1057,"01:00:10,137","01:00:12,138",- They're trying to colonize. <font color=#ff00ff>- [LAUGHTER]</font>
1058,"01:00:12,139","01:00:14,440","You know, first they get their own bars,"
1059,"01:00:14,441","01:00:17,432",then they want equal treatment.
1060,"01:00:18,011","01:00:20,669",Forget those fags.
1061,"01:00:21,815","01:00:24,650","- Those guys Army-trained? - A lot of us are, yeah."
1062,"01:00:24,651","01:00:27,154","- Fort Carson myself. - God, I wish I had a scope on this thing."
1063,"01:00:27,155","01:00:29,422",Never seen those Macs before.
1064,"01:00:29,423","01:00:32,047","- Steve and Jerry? - Yeah, who are they?"
1065,"01:00:33,527","01:00:35,555",That's classified information.
1066,"01:00:35,556","01:00:38,830","Hey, Ron. I want to see what you can do with my .45."
1067,"01:00:38,831","01:00:40,100",All right.
1068,"01:00:40,101","01:00:42,301","Yeah, maybe you'll get that nigger next time."
1069,"01:00:42,302","01:00:44,960",- Ooh. <font color=#ff00ff>- [CHUCKLING]</font>
1070,"01:00:45,806","01:00:47,473",50 bucks?
1071,"01:00:47,474","01:00:48,841",- You got it. - I'll take that bet.
1072,"01:00:48,842","01:00:51,544","- Fuck, how about ten? <font color=#ff00ff>- [LIGHT LAUGHTER]</font>"
1073,"01:00:51,545","01:00:53,446",<font color=#ff00ff>[BULLETS CLANGING ON TARGET]</font>
1074,"01:00:53,447","01:00:54,647",<i>Oh! Son of a bitch!</i>
1075,"01:00:54,648","01:00:57,217","- All right, where's my money? - Where'd you learn to shoot like that?"
1076,"01:00:57,218","01:00:59,286","- <i>Not bad. Hot damn.</i> - Well, my old man..."
1077,"01:00:59,287","01:01:01,888","bought me a toy cap gun when I was a kid, and..."
1078,"01:01:01,889","01:01:03,489",- been shooting ever since. <font color=#ff00ff>- [LAUGHTER]</font>
1079,"01:01:03,490","01:01:05,424",- That's a hell of a cap gun. - He can shoot.
1080,"01:01:05,425","01:01:06,993","- All right, let's go. - Damn."
1081,"01:01:06,994","01:01:08,361",Pack it up.
1082,"01:01:08,362","01:01:11,398","<font color=#FF551>IVANHOE:</font> Ron Stallworth, motherfucker. Hey, Walter."
1083,"01:01:11,399","01:01:12,960","<i>Hey, I'm better than I used to be, right?</i>"
1084,"01:01:12,961","01:01:15,168",- <i>I'm gooder than I was. <font color=#FF551>- WALTER:</font> You're definitely doing</i>
1085,"01:01:15,169","01:01:19,538","a little bit better, but I don't think ""gooder"" is a word, but you're doing real good."
