number_of_dialog,start_time,end_time,dialog
3297,"02:30:32,933","02:30:34,685","<i>I mean, what are the fucking odds?</i>"
3298,"02:30:34,768","02:30:37,396","<i>There had to be 10,000 Swiss bankers in Geneva,</i>"
3299,"02:30:37,479","02:30:41,275",<i>and Rugrat gets the one dumb enough to get himself arrested on U.S. soil.</i>
3300,"02:30:41,358","02:30:42,735",I know.
3301,"02:30:42,860","02:30:44,236",I'm so sorry.
3302,"02:30:46,447","02:30:47,656",<i>Even more fucked</i>
3303,"02:30:47,740","02:30:50,868",<i>was that he got busted for shit that had nothing to do with me.</i>
3304,"02:30:50,951","02:30:52,536",<i>It had nothing to fucking do with me.</i>
3305,"02:30:52,620","02:30:54,580",<i>Something about laundering drug money</i>
3306,"02:30:54,663","02:30:57,750","<i>through offshore boat racing and a guy named Rocky Aoki,</i>"
3307,"02:30:57,833","02:30:59,960","<i>you know, the founder of Benihana.</i>"
3308,"02:31:00,044","02:31:01,378",<i>Benihana.</i>
3309,"02:31:01,462","02:31:03,130",<i>Beni-fucking-hana!</i>
3310,"02:31:03,589","02:31:05,341",<i>Beni-fucking-hana!</i>
3311,"02:31:05,424","02:31:06,383",<i>Why?</i>
3312,"02:31:06,467","02:31:07,843","<i>Why, why, God?</i>"
3313,"02:31:07,927","02:31:09,386",<i>Why would you be so cruel</i>
3314,"02:31:09,470","02:31:12,056",<i>as to choose a chain of fucking hibachi restaurants</i>
3315,"02:31:12,139","02:31:13,390",<i>to take me down?</i>
3316,"02:31:15,809","02:31:18,270",<i>Long story short. Saurel rats me out.</i>
3317,"02:31:18,354","02:31:21,482","<i>But not before he rats out Brad's wife, Chantalle,</i>"
3318,"02:31:21,565","02:31:25,653","<i>who, it turns out, he'd been fucking every time she went to Switzerland!</i>"
3319,"02:31:27,655","02:31:30,157","- No, no, no, it's impossible. - Oui, oui, oui."
3320,"02:31:32,368","02:31:34,161",All right!
3321,"02:31:34,245","02:31:37,748",<i>One count engaging in conspiracy to commit securities fraud.</i>
3322,"02:31:37,831","02:31:40,042",<i>Two counts securities fraud.</i>
3323,"02:31:40,125","02:31:43,587",One count engaging in conspiracy to commit money laundering.
3324,"02:31:43,671","02:31:45,923",Twenty-one counts money laundering.
3325,"02:31:46,006","02:31:48,384",One count obstruction of justice.
3326,"02:31:49,426","02:31:51,637",Bail is set at $10 million.
3327,"02:32:06,860","02:32:08,445",<i>Uncle Donnie's here!</i>
3328,"02:32:09,238","02:32:11,490",Rocky. How you doing?
3329,"02:32:12,783","02:32:14,451",I hate that fucking dog.
3330,"02:32:14,535","02:32:16,870","Yeah, he's getting old and decrepit."
3331,"02:32:16,954","02:32:18,455",Starting to shit in the house again.
3332,"02:32:18,539","02:32:20,249","- Me, too. - Come here, buddy."
3333,"02:32:20,332","02:32:21,625","Ah, fuck."
3334,"02:32:21,709","02:32:23,335","- It's good to see you, pal. - Yeah, you, too."
3335,"02:32:23,419","02:32:24,628",Good to see you.
3336,"02:32:24,712","02:32:27,214","Sit down. Oh, man."
3337,"02:32:29,091","02:32:30,384","How you doing, brother?"
3338,"02:32:31,218","02:32:32,720",You know.
3339,"02:32:32,803","02:32:34,471","Shitty, pal."
3340,"02:32:34,555","02:32:36,682",But I'm hanging in there.
3341,"02:32:38,017","02:32:40,519",My new piece of jewelry. Check that out.
3342,"02:32:40,602","02:32:42,980","Can't leave the house, you know?"
3343,"02:32:43,063","02:32:45,649",Starting to get cabin fever already.
3344,"02:32:46,233","02:32:47,776",Fucking Rugrat.
3345,"02:32:48,360","02:32:49,653",That wig-wearing faggot.
3346,"02:32:49,737","02:32:51,864",I can't believe that fucking guy. I wanna kill him.
3347,"02:32:51,947","02:32:54,533","Swear to God, I want to choke him to death."
3348,"02:32:54,616","02:32:56,910",Irresponsible little prick.
3349,"02:32:57,036","02:32:58,078",I'll tell you one thing.
3350,"02:33:00,456","02:33:02,958",I'm never eating at Benihana again.
3351,"02:33:03,834","02:33:06,003",I don't care whose birthday it is.
3352,"02:33:07,421","02:33:08,964",Where's Naomi? How's she doing?
3353,"02:33:09,757","02:33:11,050",That's her in the house there.
3354,"02:33:11,133","02:33:13,093","You could say hi, but she probably won't wave back."
3355,"02:33:13,344","02:33:14,970","Naomi, sweetheart!"
3356,"02:33:18,432","02:33:19,683",What's up her ass?
3357,"02:33:19,767","02:33:21,310","- Is she mad at me? - No, you know..."
3358,"02:33:21,393","02:33:22,853",We probably have to mortgage the house
3359,"02:33:22,936","02:33:24,730",in order to make bail.
3360,"02:33:24,813","02:33:28,525",Probably end up selling the thing in order to pay for all the lawyers.
3361,"02:33:28,609","02:33:31,070","It's been a nightmare, buddy, to tell you the truth."
3362,"02:33:31,320","02:33:33,030","What are you gonna do, right?"
3363,"02:33:33,822","02:33:36,658","Anyway, how's Stratton? That's more important."
3364,"02:33:36,742","02:33:37,826",How's morale?
3365,"02:33:37,910","02:33:40,537",They all pissed off 'cause they have to make money legally now?
3366,"02:33:40,621","02:33:42,081",Jordan.
3367,"02:33:42,456","02:33:44,875",I got the founding partners together.
3368,"02:33:44,958","02:33:47,378",I talked to them about everything.
3369,"02:33:48,128","02:33:49,129",And I got you.
3370,"02:33:49,963","02:33:51,548","What do you mean, you got me?"
3371,"02:33:52,716","02:33:55,469","The house, money, don't worry about it. I got you."
3372,"02:34:01,475","02:34:02,559",All right.
3373,"02:34:02,643","02:34:03,602","I love you, buddy."
3374,"02:34:03,685","02:34:05,604","- You know I'd do it for you, right? - I know."
3375,"02:34:05,687","02:34:07,648","- You know that, right? - I know."
3376,"02:34:08,649","02:34:09,775",I could fucking kiss you all over.
3377,"02:34:09,858","02:34:11,026","All right, enough, enough."
3378,"02:34:13,112","02:34:14,238","You want a beer, pal?"
3379,"02:34:14,321","02:34:15,572",What are you drinking?
3380,"02:34:15,656","02:34:17,741",I got this non-alcoholic shit.
3381,"02:34:17,825","02:34:19,034",What's that?
3382,"02:34:19,118","02:34:22,121",A non-alcoholic beer. It's got no alcohol.
3383,"02:34:22,204","02:34:24,498","- It's a beer? - Yeah, with no alcohol."
3384,"02:34:25,040","02:34:26,291","But if you drink enough,"
3385,"02:34:26,375","02:34:28,293","if you drink a lot, they get you fucked up?"
3386,"02:34:28,377","02:34:30,462","No, there's no alcohol. That's the fucking point."
3387,"02:34:30,546","02:34:31,588",I'm not a scientist.
3388,"02:34:31,672","02:34:32,840",I don't know what the fuck you're talking about.
3389,"02:34:32,923","02:34:34,508",I can get you a beer if you want a fucking beer.
3390,"02:34:34,633","02:34:36,760","I know, but I don't drink. You remember?"
3391,"02:34:36,844","02:34:38,053",I don't drink anymore.
3392,"02:34:38,137","02:34:40,597","Oh, you wanna go inside and blow some lines of baking powder?"
3393,"02:34:40,681","02:34:41,849",Or baking soda...
3394,"02:34:42,641","02:34:44,935",Can't imagine ever not enjoying getting fucked up.
3395,"02:34:45,018","02:34:46,437",- Yeah. - I love it.
3396,"02:34:46,520","02:34:48,063",How's being sober?
3397,"02:34:48,147","02:34:49,982","- Fucking sucks. - Boring, right?"
3398,"02:34:50,065","02:34:52,484",So boring. I wanna kill myself.
3399,"02:34:53,026","02:34:55,571","There's a term, and we don't like to use it"
3400,"02:34:55,654","02:34:57,114","unless circumstances dictate,"
3401,"02:34:57,197","02:34:59,158","and I think they do dictate in this case,"
3402,"02:34:59,241","02:35:00,659","and the term is ""Grenada."""
3403,"02:35:00,742","02:35:02,286",Have you ever heard of Grenada?
3404,"02:35:02,369","02:35:03,412","No. No, I haven't."
3405,"02:35:03,537","02:35:07,040",Grenada's very interesting because it is a small island nation
3406,"02:35:07,124","02:35:10,669",that was invaded by the United States of America in 1983.
3407,"02:35:10,752","02:35:12,838","It's about 90,000 people."
3408,"02:35:12,921","02:35:15,174","And essentially, it means"
3409,"02:35:15,924","02:35:17,926",this case is unloseable.
3410,"02:35:18,010","02:35:19,094",Okay?
3411,"02:35:19,178","02:35:20,762","So, you know, we can come in,"
3412,"02:35:20,846","02:35:22,681",we can have our dick hanging out of our pants.
3413,"02:35:22,764","02:35:23,932",Nobody gives a fuck.
3414,"02:35:24,016","02:35:25,559",I'm gonna win.
3415,"02:35:25,726","02:35:27,102","You, sir,"
3416,"02:35:28,645","02:35:30,397",are what's known
3417,"02:35:31,398","02:35:32,608",as a Grenada.
3418,"02:35:35,736","02:35:38,071",You're looking at real prison time.
3419,"02:35:39,239","02:35:41,575",Money laundering can get you as much as 20 years.
3420,"02:35:42,576","02:35:45,245",And our case couldn't be stronger if we caught you
3421,"02:35:45,329","02:35:46,997",shoving cash in your mattress.
3422,"02:35:47,080","02:35:48,123",Is that right?
3423,"02:35:48,999","02:35:51,418","Hey, Jordan. Jordan."
3424,"02:35:52,127","02:35:55,964","Your rotting away in jail till your kids get out of college,"
3425,"02:35:56,048","02:35:57,674",that's not our ambition here.
3426,"02:35:59,092","02:36:01,637","There's other people involved in this, too."
3427,"02:36:01,720","02:36:04,848",We think they need to see their day in court as well.
3428,"02:36:07,434","02:36:09,478",Why do I sense there's an offer in the air?
3429,"02:36:09,561","02:36:12,231","Look at him. He's got a sense. What are you, Kreskin?"
3430,"02:36:13,440","02:36:16,193",Full cooperation. He provides us with a comprehensive list
3431,"02:36:16,276","02:36:18,654","of all the co-conspirators spanning the last seven years,"
3432,"02:36:18,737","02:36:20,697",and he also agrees to wear a wire.
3433,"02:36:20,781","02:36:22,032",Wait...
3434,"02:36:22,115","02:36:23,867","Did you just say ""wear a wire""?"
3435,"02:36:23,951","02:36:25,202",A wire.
3436,"02:36:25,285","02:36:26,662",What does that mean?
3437,"02:36:26,745","02:36:28,580",You want me to rat? Is that it?
3438,"02:36:28,664","02:36:29,957","No, I want you to cooperate."
3439,"02:36:30,040","02:36:31,959","- No. You want me to rat, right? - Yes. We want you to rat."
3440,"02:36:32,042","02:36:35,879",That's fucking exactly what we want you to do. To rat.
3441,"02:36:39,967","02:36:41,802",How was Cristy's party?
3442,"02:36:41,885","02:36:42,970",Fine.
3443,"02:36:43,053","02:36:44,429",Good.
3444,"02:36:45,597","02:36:48,058","Babe, I spoke to the lawyers again today."
3445,"02:36:48,141","02:36:50,811","I have some really, really great news."
3446,"02:36:52,646","02:36:55,190","Turns out you're completely off the hook, honey."
3447,"02:36:56,149","02:36:57,818",I know that already.
3448,"02:36:57,901","02:36:59,403",Right. Exactly.
3449,"02:36:59,486","02:37:02,698","You never did anything wrong in the first place, right?"
3450,"02:37:03,657","02:37:05,867","It turns out, all the FBI really"
3451,"02:37:06,535","02:37:10,205",wants from me is to cooperate.
3452,"02:37:10,455","02:37:11,665",You know?
3453,"02:37:11,748","02:37:14,751","Turns out I have so much information about the stock market and Wall Street,"
3454,"02:37:14,835","02:37:16,628","I could save the government years of heartache,"
3455,"02:37:16,712","02:37:19,339",not to mention countless dollars.
3456,"02:37:20,841","02:37:23,176","But it gets even better, babe."
3457,"02:37:23,635","02:37:26,179","Because if I do decide to cooperate,"
3458,"02:37:26,555","02:37:29,391","I might only be looking at four short years,"
3459,"02:37:29,474","02:37:30,934","in which case, you know,"
3460,"02:37:31,018","02:37:34,062","we could start fresh, maybe sell the house."
3461,"02:37:34,146","02:37:35,772",And any fines that I'd have to pay
3462,"02:37:35,856","02:37:37,649","wouldn't be due till after I serve my term,"
3463,"02:37:37,733","02:37:40,027","so we'd still have plenty of money left over, you know?"
3464,"02:37:42,696","02:37:45,115",The only thing that of course bummed me out a little bit
3465,"02:37:45,198","02:37:50,245",is this whole idea of having to give information about my friends.
3466,"02:37:50,329","02:37:53,540","Like you said, ""There's no friends on Wall Street."" Right?"
3467,"02:37:53,624","02:37:55,584",Right. Right. Exactly.
3468,"02:37:55,667","02:37:57,252","There's a silver lining to that, too, honey."
3469,"02:37:57,336","02:37:59,004",Because they said eventually...
3470,"02:37:59,087","02:38:01,965",Eventually everyone's gonna have to give information on this case.
3471,"02:38:02,049","02:38:04,843","So, at the end of the day, it might not even be a factor. You know?"
3472,"02:38:04,926","02:38:07,054","Well, that's good news. Right?"
3473,"02:38:07,179","02:38:08,889","Yeah, yeah."
3474,"02:38:08,972","02:38:10,682",I'm really happy for you.
3475,"02:38:12,059","02:38:15,312","What do you mean, happy for me, sweetheart?"
3476,"02:38:16,229","02:38:18,815",You should be happy for the both of us. Right?
3477,"02:38:18,899","02:38:20,859","- Yeah, right. - All right."
3478,"02:38:22,944","02:38:24,571","Come here, baby."
3479,"02:38:25,072","02:38:26,615","Give me a kiss, sweetheart."
3480,"02:38:26,698","02:38:27,699",Jordan...
3481,"02:38:27,783","02:38:28,992","Oh, come on, baby."
3482,"02:38:29,076","02:38:31,286",I haven't made love to you in so long. Please.
3483,"02:38:31,370","02:38:33,789","- No. Jordan, stop it. - Come on, honey, please."
3484,"02:38:33,872","02:38:35,290","No! Jordan, stop it!"
3485,"02:38:37,042","02:38:39,252",I've loved you since the moment I saw you.
3486,"02:38:43,131","02:38:45,008","I fucking hate you, Jordan."
3487,"02:38:45,592","02:38:48,136",- Get off me! - Baby... Don't do that.
3488,"02:38:49,012","02:38:50,931","You know how much I love you, right?"
3489,"02:38:51,431","02:38:53,600","Stop that, sweetie. Please."
3490,"02:38:58,855","02:39:00,899","You wanna fuck me, Jordan?"
3491,"02:39:02,651","02:39:04,361",You wanna fuck me?
3492,"02:39:05,362","02:39:06,488",Good.
3493,"02:39:06,571","02:39:07,906",Go ahead.
3494,"02:39:08,407","02:39:10,325",Go ahead and fuck me.
3495,"02:39:11,410","02:39:13,829",I want you to fuck me real hard.
3496,"02:39:13,954","02:39:16,623",I want you to fuck me like it's the last fucking time.
3497,"02:39:16,707","02:39:18,041",- Why are you moving like that? - Come on.
3498,"02:39:18,125","02:39:19,084",Please hold still.
3499,"02:39:19,167","02:39:20,711","'Cause I want you to come for me, baby."
3500,"02:39:20,794","02:39:22,129","Come on, babe."
3501,"02:39:22,212","02:39:23,714","Come for me, baby."
3502,"02:39:23,797","02:39:25,006",I want you to come for me
3503,"02:39:25,090","02:39:26,550",like it's the last fucking time.
3504,"02:39:26,633","02:39:28,093",- Yeah? - Yeah.
3505,"02:39:28,176","02:39:30,762","Come on, baby. Come for me. Come for me, baby."
3506,"02:39:30,846","02:39:31,972","Come on, baby."
3507,"02:39:32,055","02:39:33,390",- Yeah? - Yeah.
3508,"02:39:33,473","02:39:35,392","- Yeah, baby, come. - You want me to come for you?"
3509,"02:39:35,475","02:39:36,643",Yeah.
3510,"02:39:37,477","02:39:39,438",- You want me to come for you? - Yeah!
3511,"02:39:39,521","02:39:41,857",Huh? You want me to come for you?
3512,"02:39:43,692","02:39:45,402","Oh, God, baby. Yeah!"
3513,"02:39:45,485","02:39:47,988","Oh, God. Oh, God."
3514,"02:39:49,322","02:39:51,658","Oh, God."
3515,"02:39:52,325","02:39:53,744","Oh, God."
3516,"02:39:53,827","02:39:55,078",Jesus.
3517,"02:39:58,707","02:40:00,041","On, baby."
3518,"02:40:00,125","02:40:02,627",That was so fucking great!
3519,"02:40:02,711","02:40:04,004","Oh, God!"
3520,"02:40:06,339","02:40:08,300",That was the last time.
3521,"02:40:08,800","02:40:10,761","What do you mean, baby?"
3522,"02:40:10,844","02:40:13,805",I mean that was the last time we ever have sex.
3523,"02:40:14,806","02:40:16,850",What are you talking about?
3524,"02:40:18,852","02:40:20,520",I want a divorce.
3525,"02:40:22,105","02:40:24,107","What do you mean, you want a divorce?"
